Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   13604/457651021     Perl_gv_fetchpvn_flags <cycle 1> [134]
                0.00    0.00   18032/457651021     Perl_sv_2pv_flags <cycle 1> [319]
                0.00    0.00   19625/457651021     S_pack_rec <cycle 1> [281]
                0.00    0.00   26532/457651021     S_find_byclass <cycle 1> [62]
                0.34    0.00 457545339/457651021     S_regmatch [5]
[73]     0.3    0.34    0.00 457651021         Perl_ckwarn [73]
-----------------------------------------------
                             40780420             Perl_runops_standard <cycle 1> [18]
[74]     0.3    0.34    0.00 40780420         Perl_pp_i_gt <cycle 1> [74]
                               11549             Perl_sv_2iv_flags <cycle 1> [462]
-----------------------------------------------
                               26964             Perl_runops_standard <cycle 1> [18]
[75]     0.3    0.34    0.00   26964         Perl_pp_sle <cycle 1> [75]
                               26964             Perl_try_amagic_bin <cycle 1> [532]
                               26964             Perl_sv_cmp_flags <cycle 1> [29]
-----------------------------------------------
                             20491336             Perl_runops_standard <cycle 1> [18]
[76]     0.2    0.21    0.12 20491336         Perl_pp_grepwhile <cycle 1> [76]
                0.09    0.00 20498363/114344000     Perl_pop_scope [59]
                0.02    0.00 20484309/115642289     Perl_push_scope [117]
                0.01    0.00 20484309/20957328     Perl_save_vptr [196]
                0.00    0.00      16/602513      Perl_block_gimme [207]
                             20498363             Perl_leave_scope <cycle 1> [17]
                                 104             Perl_free_tmps <cycle 1> [101]
                                  52             Perl_sv_setiv <cycle 1> [112]
-----------------------------------------------
                             74504641             Perl_runops_standard <cycle 1> [18]
[77]     0.2    0.32    0.00 74504641         Perl_pp_sassign <cycle 1> [77]
                             74504637             Perl_sv_setsv_flags <cycle 1> [28]
                               81794             Perl_mg_set <cycle 1> [261]
                                 788             Perl_gv_setref <cycle 1> [413]
                                 555             Perl_gv_fetchsv <cycle 1> [492]
                                  37             S_glob_assign_glob <cycle 1> [353]
-----------------------------------------------
                               12034             Perl_pp_entersub <cycle 1> [80]
[78]     0.2    0.00    0.28   12034         XS_Digest__SHA_sha1 <cycle 1> [78]
                0.01    0.23   24214/24214       shawrite [81]
                0.03    0.00   12034/12034       shafinish [152]
                0.01    0.00   12034/548356      sha512 [82]
                0.00    0.00   12034/22471578     Perl_sv_2mortal [126]
                0.00    0.00   12034/12034       shabase64 [581]
                               12034             Perl_newSVpv <cycle 1> [240]
-----------------------------------------------
                0.14    0.12 13863020/13863020     S_regmatch [5]
[79]     0.2    0.14    0.12 13863020         S_regrepeat [79]
                0.12    0.00 21414358/27938705     S_reginclass [97]
-----------------------------------------------
                                   2             Perl_amagic_call <cycle 1> [417]
                                 222             Perl_call_sv <cycle 1> [294]
                             3605724             Perl_runops_standard <cycle 1> [18]
[80]     0.2    0.24    0.02 3605948         Perl_pp_entersub <cycle 1> [80]
                0.01    0.00 3605945/51213261     Perl_save_strlen [111]
                0.01    0.00 6074210/465576726     Perl_save_pushptr [58]
                0.00    0.00 3605945/115642289     Perl_push_scope [117]
                0.00    0.00  542876/114344000     Perl_pop_scope [59]
                0.00    0.00   74856/602513      Perl_block_gimme [207]
                0.00    0.00     188/2165149     Perl_safesysrealloc [100]
                0.00    0.00       2/22471578     Perl_sv_2mortal [126]
                0.00    0.00      34/34          const_sv_xsub [778]
                0.00    0.00      29/29          XS_Internals_SvREADONLY [785]
                0.00    0.00       1/1           XS_utf8_encode [906]
                              542876             Perl_leave_scope <cycle 1> [17]
                              517908             XS_arybase_FETCH <cycle 1> [214]
                              214903             Perl_sv_mortalcopy_flags <cycle 1> [125]
                               90985             Perl_get_cvn_flags <cycle 1> [513]
                               51928             Perl_pad_push <cycle 1> [359]
                               12800             XS_UNIVERSAL_can <cycle 1> [313]
                               12034             XS_Digest__SHA_sha1 <cycle 1> [78]
                                  33             XS_UNIVERSAL_isa <cycle 1> [246]
                                  27             XS_mro_method_changed_in <cycle 1> [792]
                                   5             XS_universal_version <cycle 1> [408]
                                   1             XS_IO__Handle__create_getline_subs <cycle 1> [442]
                                   1             Perl_xs_boot_epilog <cycle 1> [840]
                                   1             boot_Digest__SHA <cycle 1> [908]
                                   1             boot_DynaLoader <cycle 1> [909]
                                   1             XS_version_vcmp <cycle 1> [443]
                                   1             XS_version_boolean <cycle 1> [433]
-----------------------------------------------
                0.01    0.23   24214/24214       XS_Digest__SHA_sha1 <cycle 1> [78]
[81]     0.2    0.01    0.23   24214         shawrite [81]
                0.23    0.00  534862/548356      sha512 [82]
-----------------------------------------------
                0.00    0.00    1460/548356      shafinish [152]
                0.01    0.00   12034/548356      XS_Digest__SHA_sha1 <cycle 1> [78]
                0.23    0.00  534862/548356      shawrite [81]
[82]     0.2    0.24    0.00  548356         sha512 [82]
-----------------------------------------------
                               33735             Perl_sv_grow <cycle 1> [99]
                             30727896             Perl_sv_force_normal_flags <cycle 1> [104]
[83]     0.2    0.24    0.00 30761631         S_sv_uncow <cycle 1> [83]
                              124564             Perl_sv_grow <cycle 1> [99]
-----------------------------------------------
                             3436274             Perl_regexec_flags <cycle 1> [4]
[84]     0.2    0.10    0.14 3436274         Perl_re_intuit_start <cycle 1> [84]
                0.14    0.00 3488062/4280858     Perl_fbm_instr [94]
                              300707             S_find_byclass <cycle 1> [62]
                                  11             Perl_sv_free2 <cycle 1> [98]
-----------------------------------------------
                                   1             Perl_newATTRSUB_x <cycle 1> [322]
                                   1             Perl_new_version <cycle 1> [347]
                                   2             Perl_pp_ucfirst <cycle 1> [221]
                                   3             Perl_pp_uc <cycle 1> [531]
                                   3             Perl_pp_qr <cycle 1> [52]
                                   3             S_scan_subst <cycle 1> [680]
                                   4             Perl_pp_quotemeta <cycle 1> [508]
                                   6             Perl_mro_isa_changed_in <cycle 1> [341]
                                  10             Perl_hv_common <cycle 1> [13]
                                  22             Perl_sv_sethek <cycle 1> [385]
                                  24             Perl_pp_lc <cycle 1> [124]
                                  24             Perl_sv_setpv <cycle 1> [231]
                                  27             Perl_do_join <cycle 1> [218]
                                  50             Perl_newSVrv <cycle 1> [167]
                                  76             Perl_scan_version <cycle 1> [743]
                                  78             Perl_sv_bless <cycle 1> [572]
                                  88             Perl_newRANGE <cycle 1> [773]
                                  90             Perl_sv_add_backref <cycle 1> [301]
                                 261             Perl_pad_add_name_pvn <cycle 1> [296]
                                1009             Perl_fbm_compile <cycle 1> [655]
                                2192             Perl_newSVpvn_share <cycle 1> [298]
                                5570             Perl_pp_multideref <cycle 1> [9]
                                5599             Perl_sv_magicext_mglob <cycle 1> [188]
                                6447             S_sv_2iuv_common <cycle 1> [137]
                               11239             Perl_vivify_ref <cycle 1> [24]
                               14040             Perl_gv_init_pvn <cycle 1> [279]
                               20652             Perl_sv_magicext <cycle 1> [287]
                               30053             Perl_sv_grow <cycle 1> [99]
                               33466             Perl_sv_setnv <cycle 1> [209]
                               56256             Perl_sv_2nv_flags <cycle 1> [185]
                               56348             Perl_sv_inc_nomg <cycle 1> [533]
                               61593             Perl_sv_2pv_flags <cycle 1> [319]
                               92910             Perl_sv_setsv_cow <cycle 1> [91]
                              456404             Perl_newSV_type <cycle 1> [216]
                              943244             S_refto <cycle 1> [464]
                             2534245             Perl_sv_setpvn <cycle 1> [169]
                             2566951             Perl_sv_setiv <cycle 1> [112]
                             10128789             Perl_sv_setsv_flags <cycle 1> [28]
                             20847014             Perl_newSVhek <cycle 1> [63]
[85]     0.2    0.22    0.00 37874794         Perl_sv_upgrade <cycle 1> [85]
                0.00    0.00      14/1488774     Perl_safesyscalloc [252]
                0.00    0.00      17/114344000     Perl_pop_scope [59]
                0.00    0.00    2535/8147073     Perl_safesysmalloc [454]
                                  17             Perl_gv_fetchpvn_flags <cycle 1> [134]
                                  17             Perl_leave_scope <cycle 1> [17]
                                  17             Perl_hv_clear <cycle 1> [149]
-----------------------------------------------
                                                 <spontaneous>
[86]     0.2    0.22    0.00                 Perl_ck_warner [86]
-----------------------------------------------
                                                 <spontaneous>
[87]     0.2    0.22    0.00                 S_outside_integer [87]
-----------------------------------------------
                0.00    0.00       1/459491812     perl_parse [3]
                0.00    0.00       1/459491812     PerlIO_cleantable [434]
                0.00    0.00       1/459491812     Perl_ck_sort <cycle 1> [439]
                0.00    0.00       4/459491812     PerlIO_cleanup [431]
                0.00    0.00       4/459491812     Perl_newSVrv <cycle 1> [167]
                0.00    0.00       8/459491812     optimize_out_native_convert_function <cycle 1> [438]
                0.00    0.00      10/459491812     Perl_ck_ftst <cycle 1> [435]
                0.00    0.00      13/459491812     Perl_rpeep <cycle 1> [311]
                0.00    0.00      16/459491812     S_gen_constant_list <cycle 1> [386]
                0.00    0.00      20/459491812     Perl_newASSIGNOP <cycle 1> [427]
                0.00    0.00      26/459491812     Perl_newCONDOP <cycle 1> [423]
                0.00    0.00      27/459491812     S_new_logop <cycle 1> [340]
                0.00    0.00      34/459491812     Perl_ck_stringify <cycle 1> [418]
                0.00    0.00      37/459491812     Perl_newATTRSUB_x <cycle 1> [322]
                0.00    0.00      39/459491812     S_make_trie <cycle 1> [335]
                0.00    0.00      50/459491812     perl_destruct [12]
                0.00    0.00      53/459491812     Perl_ck_fun <cycle 1> [411]
                0.00    0.00      59/459491812     Perl_ck_eval <cycle 1> [409]
                0.00    0.00      66/459491812     PerlIOBuf_close [406]
                0.00    0.00      85/459491812     Perl_ck_split <cycle 1> [404]
                0.00    0.00      96/459491812     Perl_newFOROP <cycle 1> [403]
                0.00    0.00     108/459491812     Perl_ck_sassign <cycle 1> [401]
                0.00    0.00     120/459491812     Perl_yyparse <cycle 1> [195]
                0.00    0.00     126/459491812     PerlIO_openn <cycle 2> [354]
                0.00    0.00     136/459491812     Perl_PerlIO_close [390]
                0.00    0.00     240/459491812     Perl_ck_method <cycle 1> [388]
                0.00    0.00     324/459491812     Perl_sv_sethek <cycle 1> [385]
                0.00    0.00     392/459491812     Perl_op_clear <cycle 1> [383]
                0.00    0.00     558/459491812     Perl_parser_free <cycle 1> [376]
                0.00    0.00     667/459491812     S_fold_constants <cycle 1> [334]
                0.00    0.00     705/459491812     Perl_ck_spair <cycle 1> [373]
                0.00    0.00     771/459491812     Perl_newLOOPEX <cycle 1> [372]
                0.00    0.00     908/459491812     Perl_bind_match <cycle 1> [368]
                0.00    0.00     916/459491812     Perl_regfree_internal <cycle 1> [153]
                0.00    0.00    1161/459491812     Perl_pmruntime <cycle 1> [362]
                0.00    0.00    1635/459491812     Perl_yylex <cycle 1> [280]
                0.00    0.00    2454/459491812     Perl_cv_undef_flags <cycle 1> [333]
                0.00    0.00    2746/459491812     Perl_pp_subst <cycle 1> [90]
                0.00    0.00    3400/459491812     S_maybe_multideref <cycle 1> [345]
                0.00    0.00    6271/459491812     Perl_sortsv_flags <cycle 1> [25]
                0.00    0.00    6400/459491812     S_do_chomp <cycle 1> [338]
                0.00    0.00    6464/459491812     S_mg_free_struct <cycle 1> [337]
                0.00    0.00   11423/459491812     Perl_gp_free <cycle 1> [269]
                0.00    0.00   14110/459491812     S_sv_unmagicext_flags <cycle 1> [165]
                0.00    0.00   38661/459491812     Perl_hv_undef_flags <cycle 1> [191]
                0.00    0.00   41919/459491812     Perl_re_op_compile <cycle 1> [163]
                0.00    0.00   42073/459491812     Perl_do_print [318]
                0.00    0.00   45077/459491812     Perl_scalarvoid <cycle 1> [270]
                0.00    0.00   46067/459491812     S_reg_set_capture_string <cycle 1> [65]
                0.00    0.00   69204/459491812     S_unshare_hek_or_pvn [37]
                0.00    0.00   74811/459491812     Perl_op_free <cycle 1> [306]
                0.00    0.00  119976/459491812     Perl_leave_scope <cycle 1> [17]
                0.00    0.00  124841/459491812     Perl_pp_splice <cycle 1> [162]
                0.00    0.00  288036/459491812     Perl_mg_free <cycle 1> [303]
                0.00    0.00  380423/459491812     Perl_pregfree2 <cycle 1> [190]
                0.00    0.00  808260/459491812     Perl_sv_setsv_flags <cycle 1> [28]
                0.00    0.00 1121500/459491812     Perl_pp_substcont <cycle 1> [105]
                0.00    0.00 1702765/459491812     Perl_sv_setsv_cow <cycle 1> [91]
                0.00    0.00 4570972/459491812     Perl_sv_clear <cycle 1> [33]
                0.01    0.00 23687513/459491812     Perl_regexec_flags <cycle 1> [4]
                0.19    0.00 426267029/459491812     S_cleanup_regmatch_info_aux [57]
[88]     0.2    0.21    0.00 459491812         Perl_safesysfree [88]
-----------------------------------------------
                             4220262             Perl_runops_standard <cycle 1> [18]
[89]     0.2    0.16    0.05 4220262         Perl_pp_aassign <cycle 1> [89]
                0.04    0.01  288149/726346      Perl_av_extend_guts [106]
                0.00    0.00  555826/114344000     Perl_pop_scope [59]
                0.00    0.00  313188/465576726     Perl_save_pushptr [58]
                0.00    0.00  313188/115642289     Perl_push_scope [117]
                0.00    0.00       2/602513      Perl_block_gimme [207]
                0.00    0.00  288149/723533      Perl_av_extend [467]
                             10417556             Perl_sv_setsv_flags <cycle 1> [28]
                             2248440             Perl_sv_mortalcopy_flags <cycle 1> [125]
                             1554528             Perl_newSV <cycle 1> [199]
                             1395512             Perl_av_store <cycle 1> [118]
                              555826             Perl_leave_scope <cycle 1> [17]
                              288149             Perl_av_clear <cycle 1> [151]
                              159016             Perl_hv_common <cycle 1> [13]
                               57770             Perl_sv_setiv <cycle 1> [112]
                               25039             Perl_hv_clear <cycle 1> [149]
                                  39             Perl_mg_set <cycle 1> [261]
-----------------------------------------------
                             3834864             Perl_runops_standard <cycle 1> [18]
[90]     0.2    0.19    0.02 3834864         Perl_pp_subst <cycle 1> [90]
                0.01    0.00    9981/15551       Perl_sv_chop [179]
                0.00    0.00  550696/1544851     Perl_rxres_save [202]
                0.00    0.00      16/118457      Perl_sv_tainted [223]
                0.00    0.00    2746/459491812     Perl_safesysfree [88]
                0.00    0.00  774230/3561264     Perl_sv_newmortal [456]
                0.00    0.00  685138/5700718     Perl_mg_find [455]
                             4239356             Perl_regexec_flags <cycle 1> [4]
                             2004557             Perl_sv_catpvn_flags <cycle 1> [114]
                             1324781             Perl_newSVpvn_flags <cycle 1> [172]
                              774230             Perl_sv_setiv <cycle 1> [112]
                              771339             Perl_sv_force_normal_flags <cycle 1> [104]
                              310819             Perl_mg_set <cycle 1> [261]
                              238451             Perl_sv_catsv_flags <cycle 1> [158]
                              225570             Perl_sv_2pv_flags <cycle 1> [319]
-----------------------------------------------
                             22761544             S_reg_set_capture_string <cycle 1> [65]
[91]     0.1    0.18    0.00 22761544         Perl_sv_setsv_cow <cycle 1> [91]
                0.00    0.00 1702765/459491812     Perl_safesysfree [88]
                               92910             Perl_sv_upgrade <cycle 1> [85]
-----------------------------------------------
                                                 <spontaneous>
[92]     0.1    0.18    0.00                 Perl_save_destructor [92]
-----------------------------------------------
                               19518             Perl_runops_standard <cycle 1> [18]
[93]     0.1    0.17    0.00   19518         Perl_pp_sort <cycle 1> [93]
                0.00    0.00    6448/602513      Perl_block_gimme [207]
                0.00    0.00   19518/114344000     Perl_pop_scope [59]
                0.00    0.00   19518/115642289     Perl_push_scope [117]
                0.00    0.00   19518/20957328     Perl_save_vptr [196]
                0.00    0.00     128/51213261     Perl_save_strlen [111]
                0.00    0.00     224/465576726     Perl_save_pushptr [58]
                0.00    0.00     256/8135        Perl_save_sptr [398]
                0.00    0.00     256/212071      Perl_save_generic_svref [493]
                               19518             Perl_leave_scope <cycle 1> [17]
                               18552             Perl_sortsv_flags <cycle 1> [25]
                                1012             Perl_sv_2cv <cycle 1> [502]
                                 256             Perl_gv_fetchpvn_flags <cycle 1> [134]
-----------------------------------------------
                0.00    0.00      48/4280858     Perl_pp_index <cycle 1> [343]
                0.03    0.00  792748/4280858     Perl_regexec_flags <cycle 1> [4]
                0.14    0.00 3488062/4280858     Perl_re_intuit_start <cycle 1> [84]
[94]     0.1    0.17    0.00 4280858         Perl_fbm_instr [94]
                0.00    0.00  656857/5700718     Perl_mg_find [455]
-----------------------------------------------
                                                 <spontaneous>
[95]     0.1    0.17    0.00                 Perl_pp_i_lt [95]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.1    0.17    0.00                 Perl_save_aptr [96]
-----------------------------------------------
                0.01    0.00 1581204/27938705     S_regmatch [5]
                0.03    0.00 4943143/27938705     S_find_byclass <cycle 1> [62]
                0.12    0.00 21414358/27938705     S_regrepeat [79]
[97]     0.1    0.16    0.00 27938705         S_reginclass [97]
-----------------------------------------------
                                   1             Perl_eval_pv <cycle 1> [873]
                                   2             S_cv_clone <cycle 1> [395]
                                   3             Perl_pp_qr <cycle 1> [52]
                                   6             Perl_pp_return <cycle 1> [147]
                                   6             Perl_mro_isa_changed_in <cycle 1> [341]
                                   8             optimize_out_native_convert_function <cycle 1> [438]
                                  10             Perl_sv_clear <cycle 1> [33]
                                  11             Perl_re_intuit_start <cycle 1> [84]
                                  17             Perl_gv_fetchpvn_flags <cycle 1> [134]
                                  23             Perl_pp_goto <cycle 1> [387]
                                  39             S_make_trie <cycle 1> [335]
                                  42             S_scan_heredoc <cycle 1> [344]
                                  43             Perl_pp_leavesub <cycle 1> [107]
                                  74             Perl_pad_tidy <cycle 1> [304]
                                  99             S_scan_subst <cycle 1> [680]
                                 105             Perl_op_free <cycle 1> [306]
                                 115             Perl_gp_free <cycle 1> [269]
                                 159             S_maybe_multideref <cycle 1> [345]
                                 195             Perl_parser_free <cycle 1> [376]
                                 217             S_populate_ANYOF_from_invlist <cycle 1> [672]
                                 270             Perl_ck_subr <cycle 1> [625]
                                 289             Perl_yyparse <cycle 1> [195]
                                 303             Perl_regfree_internal <cycle 1> [153]
                                 303             Perl_yylex <cycle 1> [280]
                                 320             Perl_av_store <cycle 1> [118]
                                 398             S_regclass <cycle 1> [675]
                                 429             Perl__invlist_union_maybe_complement_2nd <cycle 1> [302]
                                 619             Perl_cv_undef_flags <cycle 1> [333]
                                 765             Perl__invlist_intersection_maybe_complement_2nd <cycle 1> [305]
                                1293             S_check_hash_fields_and_hekify <cycle 1> [645]
                                1309             S_study_chunk <cycle 1> [127]
                                1503             Perl__add_range_to_invlist <cycle 1> [594]
                                5593             S_mg_free_struct <cycle 1> [337]
                                9221             Perl_ck_rvconst <cycle 1> [578]
                               14107             S_sv_unmagicext_flags <cycle 1> [165]
                               14834             Perl_pp_iter <cycle 1> [39]
                               19200             Perl_magic_set <cycle 1> [452]
                               63603             S_sublex_start <cycle 1> [527]
                               67567             Perl_op_clear <cycle 1> [383]
                               91937             Perl_hv_undef_flags <cycle 1> [191]
                               93177             Perl_pregfree2 <cycle 1> [190]
                               94355             Perl_pp_regcomp <cycle 1> [222]
                              100739             Perl_hv_common <cycle 1> [13]
                              234501             Perl_hv_clear <cycle 1> [149]
                              608123             Perl_leave_scope <cycle 1> [17]
                             1527054             Perl_av_clear <cycle 1> [151]
                             34908624             Perl_free_tmps <cycle 1> [101]
                0.20    0.14       1/375         perl_destruct [12]
                0.20    0.14       1/375         perl_parse [3]
                0.20    0.14       1/375         S_incpush [21]
                4.85    3.45      24/375         Perl_sv_clean_objs [14]
[98]     0.1    0.16    0.00 37861638         Perl_sv_free2 <cycle 1> [98]
                             37861638             Perl_sv_clear <cycle 1> [33]
-----------------------------------------------
                                   1             Perl_pp_repeat <cycle 1> [843]
                                   1             S_ssc_anything <cycle 1> [441]
                                   2             Perl_do_vop <cycle 1> [789]
                                   3             Perl_pp_uc <cycle 1> [531]
                                   6             Perl_do_vecset <cycle 1> [697]
                                   6             Perl_pp_quotemeta <cycle 1> [508]
                                  13             Perl__new_invlist <cycle 1> [815]
                                  42             S_scan_heredoc <cycle 1> [344]
                                  46             S_scan_const <cycle 1> [300]
                                  52             S_get_ANYOF_cp_list_for_ssc <cycle 1> [380]
                                  79             Perl_pp_require <cycle 1> [323]
                                 113             Perl_sv_vcatpvfn_flags <cycle 1> [110]
                                 139             Perl_sv_gets <cycle 1> [166]
                                 173             Perl_sv_setpv <cycle 1> [231]
                                 209             S__append_range_to_invlist <cycle 1> [589]
                                 895             Perl_re_op_compile <cycle 1> [163]
                                1086             S_invlist_clone <cycle 1> [653]
                                1592             S_study_chunk <cycle 1> [127]
                                1787             Perl__add_range_to_invlist <cycle 1> [594]
                                1816             Perl__invlist_intersection_maybe_complement_2nd <cycle 1> [305]
                                2153             Perl__invlist_union_maybe_complement_2nd <cycle 1> [302]
                                5832             Perl_do_join <cycle 1> [218]
                                6710             Perl_pp_ucfirst <cycle 1> [221]
                               28513             Perl_pp_lc <cycle 1> [124]
                               30052             Perl_newSV <cycle 1> [199]
                               83019             Perl_sv_2pv_flags <cycle 1> [319]
                              104170             S_scan_str <cycle 1> [184]
                              124564             S_sv_uncow <cycle 1> [83]
                             1488052             Perl_sv_catpvn_flags <cycle 1> [114]
                             3218132             Perl_sv_setpvn <cycle 1> [169]
                             3634875             Perl_sv_setsv_flags <cycle 1> [28]
                0.20    0.14       1/375         perl_parse [3]
[99]     0.1    0.04    0.11 8734134         Perl_sv_grow <cycle 1> [99]
                0.11    0.00 1774984/2165149     Perl_safesysrealloc [100]
                0.00    0.00 6928703/8147073     Perl_safesysmalloc [454]
                               33735             S_sv_uncow <cycle 1> [83]
                               30053             Perl_sv_upgrade <cycle 1> [85]
-----------------------------------------------
                0.00    0.00       1/2165149     Perl_save_pushptr [58]
                0.00    0.00       1/2165149     Perl_save_I8 [397]
                0.00    0.00       1/2165149     Perl_save_I32 [197]
                0.00    0.00       1/2165149     Perl_save_vptr [196]
                0.00    0.00       1/2165149     Perl_save_sptr [398]
                0.00    0.00       2/2165149     Perl_push_scope [117]
                0.00    0.00       3/2165149     S_reg_set_capture_string <cycle 1> [65]
                0.00    0.00      27/2165149     Perl_tmps_grow_p [139]
                0.00    0.00      30/2165149     S_scan_heredoc <cycle 1> [344]
                0.00    0.00      52/2165149     S_make_trie <cycle 1> [335]
                0.00    0.00     188/2165149     Perl_pp_entersub <cycle 1> [80]
                0.00    0.00     197/2165149     Perl_do_readline <cycle 1> [321]
                0.00    0.00     390/2165149     Perl_re_op_compile <cycle 1> [163]
                0.00    0.00     726/2165149     Perl_op_free <cycle 1> [306]
                0.00    0.00     775/2165149     S_set_ANYOF_arg <cycle 1> [309]
                0.00    0.00    1583/2165149     Perl__invlist_intersection_maybe_complement_2nd <cycle 1> [305]
                0.00    0.00    2153/2165149     Perl__invlist_union_maybe_complement_2nd <cycle 1> [302]
                0.00    0.00    2227/2165149     S_scan_const <cycle 1> [300]
                0.00    0.00    3459/2165149     Perl_scalarvoid <cycle 1> [270]
                0.00    0.00   12094/2165149     S_hv_auxinit [291]
                0.00    0.00   29798/2165149     S_hsplit [148]
                0.00    0.00   60386/2165149     S_scan_str <cycle 1> [184]
                0.02    0.00  276070/2165149     Perl_av_extend_guts [106]
                0.11    0.00 1774984/2165149     Perl_sv_grow <cycle 1> [99]
[100]    0.1    0.13    0.00 2165149         Perl_safesysrealloc [100]
-----------------------------------------------
                                  23             Perl_pp_goto <cycle 1> [387]
                                  65             Perl_call_sv <cycle 1> [294]
                                 104             Perl_pp_grepwhile <cycle 1> [76]
                               26530             S_find_byclass <cycle 1> [62]
                              343607             Perl_pp_mapwhile <cycle 1> [146]
                              366200             Perl_pp_unstack <cycle 1> [46]
                             6589630             Perl_pp_nextstate <cycle 1> [27]
                0.20    0.14       1/375         perl_parse [3]
[101]    0.1    0.13    0.00 7326160         Perl_free_tmps <cycle 1> [101]
                             34908624             Perl_sv_free2 <cycle 1> [98]
-----------------------------------------------
                                                 <spontaneous>
[102]    0.1    0.13    0.00                 Perl_pp_i_modulo [102]
-----------------------------------------------
                0.12    0.00 1905854/1905854     Perl_runops_standard <cycle 1> [18]
[103]    0.1    0.12    0.00 1905854         Perl_pp_null [103]
-----------------------------------------------
                                   2             Perl_sv_setpv <cycle 1> [231]
                                   5             Perl_newSVrv <cycle 1> [167]
                                  18             Perl_sv_setnv <cycle 1> [209]
                                  63             Perl_sv_replace <cycle 1> [648]
                                 290             Perl_ck_require <cycle 1> [310]
                                6554             Perl_sv_sethek <cycle 1> [385]
                               92788             Perl_pregfree2 <cycle 1> [190]
                              106899             Perl_sv_pvn_force_flags <cycle 1> [224]
                              530588             Perl_pp_substcont <cycle 1> [105]
                              639643             Perl_sv_setpvn <cycle 1> [169]
                              771339             Perl_pp_subst <cycle 1> [90]
                             1938031             Perl_sv_setsv_flags <cycle 1> [28]
                             5981830             Perl_leave_scope <cycle 1> [17]
                             22668634             S_reg_set_capture_string <cycle 1> [65]
[104]    0.1    0.08    0.04 32736684         Perl_sv_force_normal_flags <cycle 1> [104]
                0.04    0.00 1122123/23335835     S_unshare_hek_or_pvn [37]
                0.00    0.00 1122123/22613172     Perl_unshare_hek [168]
                0.00    0.00  879945/5700718     Perl_mg_find [455]
                             30727896             S_sv_uncow <cycle 1> [83]
-----------------------------------------------
                             1544851             Perl_runops_standard <cycle 1> [18]
[105]    0.1    0.11    0.01 1544851         Perl_pp_substcont <cycle 1> [105]
                0.01    0.00  994155/1544851     Perl_rxres_save [202]
                0.00    0.00 1121500/459491812     Perl_safesysfree [88]
                0.00    0.00  994155/1141490     Perl_mg_find_mglob [461]
                0.00    0.00  550696/3561264     Perl_sv_newmortal [456]
                              994155             Perl_sv_catsv_flags <cycle 1> [158]
                              853302             Perl_sv_catpvn_flags <cycle 1> [114]
                              714190             Perl_regexec_flags <cycle 1> [4]
                              550696             Perl_sv_setiv <cycle 1> [112]
                              550696             Perl_mg_set <cycle 1> [261]
                              530588             Perl_sv_force_normal_flags <cycle 1> [104]
                              275384             Perl_sv_magicext_mglob <cycle 1> [188]
-----------------------------------------------
                0.00    0.00       1/726346      Perl_pad_add_weakref <cycle 1> [384]
                0.00    0.00       4/726346      Perl_pad_push <cycle 1> [359]
                0.00    0.00       6/726346      Perl_pp_return <cycle 1> [147]
                0.00    0.00       7/726346      Perl_pad_alloc <cycle 1> [351]
                0.00    0.00       7/726346      Perl_new_stackinfo <cycle 1> [352]
                0.00    0.00      26/726346      S_mro_get_linear_isa_dfs <cycle 1> [332]
                0.00    0.00      28/726346      Perl_stack_grow [331]
                0.00    0.00      37/726346      Perl_pad_add_anon <cycle 1> [325]
                0.00    0.00      44/726346      Perl_pp_leavesub <cycle 1> [107]
                0.00    0.00     191/726346      S_pad_findlex <cycle 1> [194]
                0.00    0.00     616/726346      Perl_sv_add_backref <cycle 1> [301]
                0.00    0.00     769/726346      Perl_pad_tidy <cycle 1> [304]
                0.00    0.00    1804/726346      Perl_pad_add_name_pvn <cycle 1> [296]
                0.00    0.00    6417/726346      Perl_av_unshift [266]
                0.00    0.00   18546/726346      Perl_pp_split <cycle 1> [119]
                0.01    0.00   92811/726346      Perl_pp_splice <cycle 1> [162]
                0.04    0.01  288149/726346      Perl_pp_aassign <cycle 1> [89]
                0.04    0.01  316883/726346      Perl_av_store <cycle 1> [118]
[106]    0.1    0.10    0.02  726346         Perl_av_extend_guts [106]
                0.02    0.00  276070/2165149     Perl_safesysrealloc [100]
                0.00    0.00  118738/8147073     Perl_safesysmalloc [454]
-----------------------------------------------
                             2611140             Perl_runops_standard <cycle 1> [18]
[107]    0.1    0.10    0.01 2611140         Perl_pp_leavesub <cycle 1> [107]
                0.01    0.00 2611084/114344000     Perl_pop_scope [59]
                0.00    0.00      44/726346      Perl_av_extend_guts [106]
                0.00    0.00      44/723533      Perl_av_extend [467]
                             3812924             Perl_sv_mortalcopy_flags <cycle 1> [125]
                             2611084             Perl_leave_scope <cycle 1> [17]
                                  44             Perl_newSV_type <cycle 1> [216]
                                  43             Perl_sv_free2 <cycle 1> [98]
-----------------------------------------------
                             20605459             Perl_runops_standard <cycle 1> [18]
[108]    0.1    0.11    0.00 20605459         Perl_pp_i_add <cycle 1> [108]
                             20605459             Perl_sv_setiv <cycle 1> [112]
-----------------------------------------------
                                   1             XS_version_boolean <cycle 1> [433]
